class,slp,sp21,sp11,sp7,rph21,rph11,rph7,diss21,diss11,diss7,slpmn21,slpmn11,slpmn7,sei,hli,asp_lin,sar,ssr21,ssr11,ssr7,crossc21,crossc11,crossc7,planc21,planc11,planc7,proc21,proc11,proc7,longc21,longc11,longc7,us_dist,state_dist,local_dist,strm_dist,strm_cost,us_cost,state_cost,local_cost,steve,dspm,drain
slopeD,31.7245007,-0.14151,0.149445,0.181824,95.7797012,37.1511993,17.4060001,0.457405,0.484823,0.498092,23.7409,27.7120991,30.2957993,-8.9740105,0.602859,73.1871033,4.7026401,0.461234,0.47824,0.486444,0.001571,0.0012467,0.005173,-0.0035194,-0.00234,-0.0088277,0.0002041,-0.0025475,-0.0018522,0.0002681,-0.003706,-0.002884,874.1849976,9915.860352,314.006012,94.8683014,2682.590088,8944.009766,26338,4813.240234,3,3,2
slopeD,35.0009003,-1.33777,-0.236267,-0.0025635,96.8191986,34.073101,15.6220999,0.419757,0.433282,0.466945,25.1984997,26.5340996,28.5737,33.7854996,0.0530265,168.2299957,4.8831501,0.454672,0.444416,0.467123,-0.0008557,-0.0010518,-0.0016947,0.001958,0.00204,0.0030474,-0.0046055,-0.0037055,-0.0018146,-0.005986,-0.0052772,-0.0027185,3067.570068,3067.570068,31.6228008,22.3607006,579.7650146,22166.59961,22166.59961,631.5380249,3,5,1
slopeD,30.6674004,-0.682922,-0.94751,-0.754333,84.4511032,27.7243004,12.9570999,0.586441,0.53324,0.468421,23.0191002,24.7206993,26.6931,-3.4516301,0.314511,278.8850098,4.6503901,0.605094,0.58127,0.526216,-0.0017807,-0.0068106,-0.0140357,0.0041245,0.0147055,0.0283776,0.0038952,0.0053082,0.0026908,0.0050335,0.0071046,0.0037363,10083.59961,7477.890137,44.7214012,366.7420044,7375.629883,10491,15706,987.8339844,7,3,2
slopeD,15.6464005,1.2893699,0.775574,0.443237,13.3417997,6.4552798,2.8054199,0.619994,0.717058,0.735687,13.0988998,13.6296997,13.1381998,-6.5863099,0.0700152,298.2000122,4.1539302,0.541519,0.645822,0.666323,-0.0013312,-0.0061321,-0.0109638,0.0118715,0.0381406,0.0543232,0.0036604,0.0094049,0.0166573,0.0037297,0.0097719,0.0176854,11405.09961,3750.469971,577.0620117,560.0889893,6185.149902,19269.69922,14804.40039,5605.870117,1,3,2
slopeD,37.3088989,-2.1307399,-0.99913,-0.415619,125.0630035,41.7905998,18.7572994,0.384498,0.392744,0.417585,26.8328991,29.4500999,30.5932007,19.5860004,0.662057,119.9779968,5.0290499,0.435112,0.43445,0.444347,0.0005948,-0.0026086,-0.0050213,-0.0011423,0.0045796,0.0083438,-0.0025265,-0.0057052,-0.0076957,-0.003621,-0.008696,-0.0122346,5239.629883,5239.629883,389.4869995,394.0809937,2528.320068,4809.629883,4809.629883,2907.040039,4,3,2
slopeD,32.3610992,-5.9238,-2.82037,-1.4286799,94.5063019,28.7444992,13.2882996,0.317687,0.3401,0.377319,27.4733009,27.8041,28.0699997,-29.8185005,0.246004,23.6653996,4.7354598,0.474988,0.475512,0.47747,-0.0068214,-0.0212402,-0.0296413,0.0152244,0.048096,0.0620477,-0.0021676,-0.004551,-0.0072812,-0.0028521,-0.0059453,-0.0099109,4670.390137,4670.390137,650,151.3269958,3319.419922,20207.80078,20207.80078,12105.5,5,3,2
slopeD,31.8211002,-3.3485999,-1.9314899,-1.21085,50.7257996,14.1816998,6.22328,0.366931,0.30981,0.274799,19.2134991,19.4200993,19.2845001,19.0337009,0.999116,232.7929993,4.70755,0.475478,0.43675,0.407665,-0.0031464,-0.0060369,-0.010433,0.0098133,0.0181374,0.0304526,-0.0027405,-0.0072885,-0.0127286,-0.0031738,-0.0085326,-0.0150341,8747.30957,8747.30957,90.5538025,116.6190033,1709.630005,24235.40039,22422.80078,1303.810059,2,3,2
slopeD,33.7503014,2.7786901,0.809387,0.423828,53.8086014,20.1201992,11.8708,0.71117,0.645031,0.614557,19.8213005,19.9561005,23.6581993,29.5447006,0.190882,212.2319946,4.81078,0.612855,0.592519,0.578414,0.0020366,0.0006766,-0.0027805,-0.0062431,-0.0018994,0.0063279,0.0047651,0.0094815,0.0092432,0.0055457,0.0113426,0.0120453,18166.40039,1990.780029,496.4880066,367.151001,3705.060059,34234.30078,13654.7002,5793.220215,1,3,2
slopeD,35.6990013,-0.830444,0.158813,0.556885,86.1333008,31.1732006,16.9078007,0.506624,0.503601,0.585248,24.0380001,25.1681004,29.1278992,-26.8456993,0.0972101,319.7929993,4.92554,0.52854,0.495701,0.547888,-0.0035007,-0.0072953,-0.0112345,0.007948,0.0154219,0.0203963,-0.0002916,-0.0016584,0.0023856,-0.0003805,-0.0022452,0.0035498,11683.90039,7932.52002,247.3860016,269.2579956,7061,41842,30132.19922,6754.509766,1,3,2
slopeD,43.223999,-3.49774,-1.43958,-0.90686,260.7250061,78.9319,33.8716011,0.45114,0.486355,0.498985,38.1255989,38.6851006,39.7420006,11.9834003,0.599918,105.7190018,5.4893599,0.505469,0.528155,0.538977,-0.0108271,-0.0156148,-0.0187054,0.0143516,0.0199748,0.0228621,-0.000639,0.0004404,0.001325,-0.001256,0.0009005,0.002858,13241.90039,3203.060059,452.7690125,160,4201.490234,13824.59961,6765.399902,4459.669922,1,3,2
slopeD,28.9512997,-1.06091,0.20459,0.402954,69.5009995,23.1777992,10.6396999,0.479714,0.517907,0.547316,20.8670998,23.9608994,24.3080006,21.0270996,0.0650535,138.5169983,4.57127,0.513813,0.507585,0.513362,-0.00287,-0.0053825,-0.0048181,0.0078568,0.012445,0.0107432,0.0002477,-0.0003897,0.0028156,0.0002989,-0.000504,0.0037064,10925.40039,5553.600098,379.4729919,796.2410278,8853.540039,33013.19922,24673.59961,5263.600098,1,3,2
slopeD,25.4776993,2.40698,1.5462,0.980103,110.9830017,32.1581001,13.1429005,0.64656,0.665448,0.680814,26.2623005,25.9944992,26.9507999,19.3033009,0.885364,137.9810028,4.4308901,0.589796,0.593695,0.610641,-0.0028149,-0.0031958,-0.0008529,0.0056414,0.0063804,0.0016598,0.0035419,0.0084609,0.0147128,0.0049439,0.0118371,0.0209095,10777.7998,5722.669922,445.5329895,621.2890015,7225.979981,29438.40039,27685.40039,5859.180176,7,3,2
slopeD,44.091301,1.39706,0.543579,0.357635,141.0440063,39.9896011,16.6005001,0.594237,0.566414,0.557346,29.3052998,29.4440994,30.0342007,22.0888996,0.796555,120.9690018,5.5692301,0.564769,0.544434,0.534468,0.0001126,-0.0008732,-0.0019343,-2.00E-04,0.0015356,0.0033185,0.002903,0.0038004,0.0054225,0.0043878,0.0057856,0.0084089,3641.77002,3641.77002,164.923996,431.0450134,5496.049805,11221.40039,11221.40039,3563.310059,4,3,2
slopeD,31.9694004,0.828003,0.353271,0.298767,134.0919952,42.3478012,17.5814991,0.541156,0.545578,0.545522,28.8945007,30.3649998,30.9762001,7.9011102,1.09685,254.9019928,4.7151399,0.524386,0.5325,0.527693,0.0026405,9.34E-05,-0.0019803,-0.0049144,-0.0001605,0.0032961,0.0009275,0.0021095,0.0027867,0.0013569,0.003269,0.0044244,28673.90039,6802.830078,183.8480072,161.2449951,4460.330078,138217,57380,4591.729981,4,3,4
slopeD,8.8330402,2.8915401,1.43384,0.674011,21.3738995,4.1902199,1.37158,0.837991,0.927357,0.862681,13.3589001,11.4201002,10.2841997,7.9384198,0.122139,161.5500031,4.0480099,0.675779,0.759011,0.71309,-0.0003582,0.00061,0.00163,0.0017859,-0.0035151,-0.0110553,0.0043428,0.0126224,0.0196617,0.0046074,0.0131969,0.0203063,11193.90039,5570.959961,721.8029785,971.8540039,11331.2002,34280.19922,24824.09961,10378,1,3,2
slopeD,16.9265003,2.0911901,1.5606101,0.979187,64.5167007,16.3185005,5.8348999,0.619445,0.696291,0.677052,22.3125992,21.1142006,20.4472008,10.0439997,0.113847,135.3899994,4.1811299,0.559924,0.605594,0.587685,-0.0002705,0.0016403,0.0093752,0.0007044,-0.0045324,-0.0271779,0.0018419,0.0069967,0.0114423,0.0022641,0.0084154,0.0135443,1490.030029,11304.2002,635.059021,183.576004,4128.120117,18706.19922,67162.20313,9648.799805,1,3,2
slopeD,15.0972996,0.156494,-0.373047,-0.335144,16.6095009,5.74932,2.65747,0.530498,0.478083,0.457767,12.4974003,12.0769997,13.0239,11.8460999,0.135927,218.7969971,4.1430001,0.52176,0.51559,0.510809,0.0025562,-0.001036,-0.003106,-0.0144449,0.0050173,0.0136215,0.0019323,0.0013643,-0.0004769,0.0020237,0.0014525,-0.0005146,2831.77002,2831.77002,70.710701,147.647995,1983.550049,22342,22342,938.3179932,3,5,2
slopeD,27.6602001,3.1187699,1.6368099,0.835419,94.5804977,28.6658001,12.3580999,0.63357,0.658496,0.679728,24.1989994,25.3113995,25.5613003,22.6669006,0.11979,144.0480042,4.51612,0.543718,0.577434,0.614061,0.0017826,0.0037451,0.003406,-0.0042418,-0.0079637,-0.0069407,0.0010022,0.0074022,0.0139559,0.0012791,0.0099888,0.0192893,7492.939941,3285.620117,604.0700073,202.4850006,5402.140137,13479.7998,9014.269531,6459.439941,5,3,2
slopeD,37.0256004,-1.21759,-0.48175,-0.216248,161.8509979,54.0863991,23.8633995,0.456917,0.464728,0.485673,30.1177998,32.9006004,34.5102005,22.3327999,0.502775,127.4059982,5.0102301,0.482919,0.482432,0.497752,-0.0010229,-0.0040967,-0.0051717,0.0017557,0.0063455,0.0075593,-0.0006928,-0.0022635,-0.0018941,-0.001074,-0.0038172,-0.003369,19708.09961,310.644989,259.4219971,165.529007,4782.120117,25733.40039,5059.009766,5010.350098,3,3,2
slopeD,26.8386993,-2.16748,-0.831238,-0.345154,77.8335037,19.8276005,8.7929401,0.534173,0.535946,0.5685,24.6362,23.3327999,23.3715,-21.8698997,0.25745,316.7770081,4.4828901,0.590436,0.581042,0.597693,-0.0080586,-0.0119627,-0.0166159,0.0196926,0.0295808,0.0406066,0.0012979,0.003289,0.004459,0.0016373,0.004128,0.0056246,4063.409912,7559.720215,381.8380127,314.006012,7128.859863,24296.19922,54833.60156,5665.160156,1,6,2
slopeD,12.8317003,-2.612,-0.725281,-0.273926,68.7157974,14.7974005,4.8761201,0.455277,0.465109,0.449027,23.6445999,20.6651993,19.0034008,-5.6641302,0.91342,287.4670105,4.1024499,0.52647,0.508143,0.476995,-0.0077677,-0.0080895,-0.0072872,0.0205322,0.0227689,0.022133,-0.0013795,-0.0028096,-0.0038003,-0.001686,-0.0033581,-0.0044347,750.2670288,750.2670288,553.6240234,502.1950073,11367.40039,12039.7002,12039.7002,11298.7998,1,3,2
slopeD,33.9855995,-1.94424,-0.569092,-0.114685,135.197998,43.4230003,18.8421001,0.387412,0.447456,0.503452,28.3141003,30.1622009,31.7868996,-5.61696,0.0598776,80.9707031,4.8240499,0.433326,0.469755,0.510373,-0.0010741,-0.0057014,-0.0124172,0.0019944,0.0098681,0.0202397,-0.001529,-0.0033754,-0.0004902,-0.0022404,-0.0051995,-0.0007916,1354.469971,5828.390137,158.1139984,130.3840027,2898.550049,6565.419922,9862.110352,3513.149902,3,3,2
slopeD,12.1681995,1.0940599,0.149231,0.0183716,21.3455009,5.9853201,2.33741,0.459276,0.457621,0.493225,15.9267998,13.0305996,12.5618,1.3033201,0.503384,265.4259949,4.0919299,0.406529,0.443742,0.490355,0.0079281,0.0059405,0.003998,-0.048213,-0.0308206,-0.0191,-0.0034786,-0.0018123,-0.0005655,-0.0036206,-0.0019142,-0.0006031,5786.959961,684.1049805,760.2630005,230.8679962,5233.310059,20441.09961,12622,11924.2998,4,3,2
slopeD,17.2978992,1.19037,0.265015,-0.05896,43.8824997,12.724,5.4518099,0.647883,0.597032,0.559043,17.3621998,17.6109009,18.3603001,13.9998999,0.131835,144.6529999,4.1894798,0.603097,0.577542,0.565652,0.0009981,0.0012688,0.0009167,-0.0032558,-0.0039798,-0.0027875,0.0037849,0.0053536,0.0073913,0.0043308,0.0061902,0.0086221,190,193.1320038,114.0179977,298.32901,3124.179932,2925.449951,2925.449951,2250.73999,3,3,2
slopeD,23.2369003,0.867218,-0.0342102,-0.083374,46.1946983,13.5110998,5.9865999,0.448258,0.4873,0.520025,19.5210991,18.9183006,19.0098,18.4825993,0.0915622,141.8280029,4.3531199,0.415553,0.489584,0.528619,0.0042631,0.0058307,0.001718,-0.0141742,-0.017599,-0.0050154,-0.0016981,-0.0015499,-0.002026,-0.0019337,-0.001812,-0.0023928,5299.669922,3953.98999,70.710701,78.1025009,1270.369995,14051.5,16144.2998,1200.75,4,3,2
slopeD,33.7907982,1.39355,0.807007,0.486877,91.4487991,33.7286987,15.7641001,0.542071,0.58596,0.558165,23.7752991,26.2936993,28.4685001,30.6734009,0.157376,154.3769989,4.8130498,0.504106,0.548546,0.523375,-0.0014108,-0.0004113,-0.0002256,0.003349,0.000824,0.0004138,0.0003943,0.0037589,0.0054173,0.0005037,0.0052476,0.0080047,14647.59961,2480,276.5859985,297.3210144,5664.689941,36532.60156,33739.30078,5486.870117,4,3,2
slopeD,24.2541008,5.85779,1.89215,0.619568,53.6144981,16.8964996,7.9726701,0.770907,0.711152,0.665713,26.4372997,24.7094994,22.6907997,21.1271,0.253628,209.2949982,4.3872499,0.591248,0.604779,0.610318,0.0129448,0.009065,0.0040775,-0.0602523,-0.0315933,-0.0113659,0.0062909,0.0202565,0.0255117,0.0067315,0.0228088,0.030592,9362.25,3013.590088,291.5480042,136.0149994,3879.070068,23377.40039,14263.7998,6552.709961,3,3,2
slopeD,34.6123009,0.222229,0.335815,0.263214,150.6580048,44.4220009,18.8435993,0.461123,0.526249,0.555505,29.9186993,31.0443001,31.7227993,31.8673992,0.0641549,204.973999,4.8601799,0.456416,0.513666,0.539992,-7.89E-05,-0.0022771,-0.0056508,0.0001398,0.0038121,0.0092725,-0.0019857,0.0006026,0.0033719,-0.0030067,0.0009523,0.0054152,5906.580078,2975.159912,578.7050171,53.8516006,1263.23999,15252.5,14457.7998,4233.350098,5,5,2
slopeD,17.6144009,3.9115601,1.63489,0.828613,35.6082001,11.6368999,4.6934299,0.792257,0.717333,0.665736,17.4559002,17.7015991,17.9890003,17.5837994,0.148691,170.4170074,4.1967702,0.610436,0.591259,0.566738,0.0030034,0.0077864,0.013263,-0.0127908,-0.0275639,-0.0451635,0.0078113,0.0082988,0.0091365,0.0084661,0.0093117,0.0103435,18401.80078,794.039978,337.3429871,594.0540161,7648.759766,79876.5,7832.720215,4269.839844,4,3,4
slopeD,6.5858698,0.75415,0.597229,0.319519,9.9607,2.2353001,0.786278,0.604174,0.683229,0.651095,12.1632996,8.8929596,8.1973305,5.48244,0.899098,128.5359955,4.0265698,0.555321,0.577535,0.570304,-0.001177,0.0038106,0.0054686,0.0090238,-0.0296605,-0.0452813,-0.0013677,0.0041343,0.0050311,-0.0014028,0.0042371,0.0051415,3645.409912,5448.120117,550,30,288.8670044,26407.19922,45132.5,3570.75,5,5,5
slopeD,28.8206997,0.812256,-0.491882,-0.410339,52.7159996,22.9526997,10.9860001,0.555865,0.496171,0.464341,21.0086994,22.4662991,24.7229996,-14.9359999,0.0564478,299.6140137,4.5655198,0.530471,0.521504,0.497504,0.0043498,-4.29E-05,-0.0052421,-0.0147597,0.0001054,0.0114879,0.0033639,0.0008002,-0.0020698,0.0038115,0.0010069,-0.0027489,19396.40039,1181.400024,376.9620056,72.8011017,1267.689941,91623.5,9176.360352,4083.050049,3,7,2
slopeD,31.5846996,-2.10706,-1.4104,-0.890015,79.0384979,22.0641003,9.4298897,0.459113,0.484506,0.489224,23.7063007,24.2632999,24.7248001,31.5832005,0.912325,189.125,4.69557,0.516199,0.550772,0.561537,-0.0010031,-0.0063509,-0.0152698,0.0023728,0.0150378,0.0360587,-5.66E-05,-0.0021477,-0.0036468,-7.24E-05,-0.0027472,-0.0046706,12790.40039,1955.329956,704.3439941,198.4940033,4033.139893,38988.80078,13868,5539.600098,1,3,2
slopeD,29.8589001,-0.440674,-0.256653,-0.126831,109.2360001,33.9682999,14.0270004,0.485149,0.496962,0.51256,25.7831993,27.7646008,28.3997002,25.3701992,0.123768,147.1210022,4.6122599,0.495792,0.50812,0.521271,-0.0005931,-0.0010625,-0.0043141,0.0012357,0.0020248,0.0080459,-0.0011643,-0.0004338,-0.0008026,-0.0015888,-0.0006248,-0.0011725,33799.89844,10583,917.8779907,672.309021,10946.7002,137963,60887,10637.7002,1,3,4
slopeD,41.4612999,0.827179,0.227661,0.0852356,223.7899933,75.0277023,33.8396988,0.474996,0.471258,0.50617,34.0423012,37.2785988,39.2290001,-33.4216995,0.0715614,323.3619995,5.3375802,0.459791,0.464241,0.502291,0.0046155,0.0055208,0.0031965,-0.006917,-0.0072228,-0.0039182,-0.0007288,-0.001381,0.000169,-0.0012663,-0.0027537,0.0003632,1350.329956,1350.329956,703.8469849,354.401001,5854.609863,9769.179688,9769.179688,7287.459961,4,3,2
slopeD,31.2677002,-2.33936,-0.551361,-0.17746,60.6104012,24.8971004,11.2511997,0.377755,0.447823,0.470207,20.5855007,23.9181004,25.0401001,30.7858009,0.682928,172.3959961,4.6797199,0.464147,0.477091,0.484251,-0.003003,-0.0059992,-0.0074594,0.0089234,0.0135486,0.0158749,-0.0038855,-0.0024717,-0.0017348,-0.0045639,-0.0032332,-0.00234,9890.730469,3889.090088,472.6520081,30,555.7709961,11841.40039,8122.490234,4386.560059,2,3,2
slopeD,39.7967987,-0.681915,-0.557404,-0.413696,184.1820068,56.1015015,23.3736992,0.507063,0.507709,0.501688,32.7224007,34.1170006,34.6955986,16.7516994,0.13324,113.6959991,5.2061701,0.519806,0.526306,0.523237,-0.0014289,-0.0037085,-0.0080287,0.0022569,0.0055327,0.0116722,0.0006471,0.0009064,0.0005756,0.0010729,0.0015815,0.0010291,5056.649902,5174.02002,142.1269989,356.0899963,7083.279785,14161.2002,15652.7002,3215.310059,7,3,2
slopeD,27.7730007,-1.39178,-0.709595,-0.368958,54.9338989,20.7635994,9.21418,0.559521,0.543624,0.486394,19.0580997,22.5758991,23.5459995,24.8442001,0.120784,202.4600067,4.5207901,0.605305,0.580358,0.516644,-0.0034971,-0.0099404,-0.013814,0.0108954,0.0255033,0.0330269,0.0023135,0.0040116,0.0045787,0.0026801,0.0049597,0.0058313,5216.470215,4162.029785,120.4160004,200,3706.340088,50614.60156,15095.40039,2500.159912,5,6,2
slopeD,15.2425003,0.0274658,-0.558167,-0.368774,18.7257996,6.1275201,2.96997,0.525392,0.454694,0.468195,15.9140997,14.4355001,14.2413998,6.8003402,0.0799437,115.8659973,4.1458402,0.523982,0.507789,0.523543,0.0041597,-0.0040659,-0.0106269,-0.037423,0.0231748,0.0469956,0.0011184,0.0050268,0.0039759,0.0011392,0.0052607,0.0042847,17809.69922,3140.139893,763.21698,111.8030014,2024.589966,32032.09961,10296.09961,7525.569824,2,3,2
slopeD,34.278801,-0.713074,-0.496582,-0.225281,95.2953033,33.3554001,16.5977993,0.48992,0.466197,0.490021,23.9769001,26.4020996,29.1781998,0.0759065,0.091277,268.5440063,4.8408198,0.508362,0.488548,0.504757,8.76E-05,-0.0030908,-0.0062101,-0.0001987,0.0062187,0.0111263,-0.0003391,-0.0016284,-0.0013354,-0.0004426,-0.0022677,-0.0020058,5256.810059,5256.810059,190.2630005,480.8330078,7792.339844,25221.90039,25221.90039,4222.640137,1,5,2
slopeD,25.3127003,-0.674072,0.0316772,0.229919,83.7724991,21.5282001,8.4389896,0.424585,0.482733,0.52915,24.6758003,23.3213005,22.6688004,22.4995003,0.877309,151.0700073,4.42484,0.443053,0.480979,0.508635,-0.0018167,-0.0024081,-0.0037054,0.0041405,0.0057309,0.0089807,-0.0021191,-0.0026177,-0.0010177,-0.0027596,-0.0033408,-0.0012884,6457,3960.209961,50,237.6970062,4388.259766,29293.19922,28498.5,1279.51001,1,3,2
slopeD,66.5302963,3.1071801,2.36359,2.23651,34.4422989,37.7784004,36.6747017,0.65348,0.6496,0.72842,32.125,33.4440994,33.1469994,51.9017982,0.0606309,134.8350067,10.0436001,0.529558,0.531671,0.597368,0.006455,-0.0041262,-0.032837,-0.0338689,0.0124847,0.0605801,0.0027915,-0.0008462,0.0186727,0.002945,-0.0009885,0.0274797,4759.089844,6600.970215,228.2539978,224.7220001,5883.600098,35478.60156,61463.69922,6056.919922,7,3,2
slopeD,35.6267014,0.389038,0.550049,0.438354,87.9624023,35.280201,18.0072994,0.542896,0.572316,0.576568,23.0335999,26.6333008,29.7185993,13.8710003,0.0562011,247.1009979,4.9210801,0.531903,0.547592,0.549353,-0.0021055,-0.0008477,0.0011349,0.004947,0.00169,-0.0020129,0.001114,0.0013967,0.0022285,0.00143,0.0019558,0.0033715,4965.169922,2100.600098,375.7659912,183.576004,3463.080078,23320.5,18693.59961,7455.709961,3,6,2
slopeD,22.0879993,3.4444599,2.0474899,1.20288,62.1707001,26.6256008,12.927,0.627115,0.646683,0.67487,20.8764992,23.3138008,25.8992996,-12.3184004,0.0738656,55.5334015,4.3168201,0.512846,0.538307,0.588137,0.0051109,0.0080023,0.0090356,-0.0147199,-0.0197704,-0.0192286,0.0007266,0.0047374,0.0146634,0.0008619,0.0059481,0.0197791,8542.719727,9567.469727,312.4100037,78.1025009,1556.130005,19180.19922,45673.69922,6423.02002,4,3,2
slopeD,24.4528999,2.1045499,0.933502,0.404755,58.8111992,20.0730991,8.6104002,0.608995,0.5835,0.56679,20.0349998,21.8362999,22.7773991,24.1294003,0.342741,170.2680054,4.3941498,0.539516,0.531377,0.532957,0.002541,0.0070012,0.0089406,-0.0074525,-0.0179757,-0.021361,0.0026672,0.0039162,0.0070467,0.0031455,0.0048403,0.0089772,5217.75,3985.399902,31.6228008,76.1576996,1728.180054,15109.90039,16613.40039,522.1240234,4,3,2
slopeD,24.3435001,-1.61835,-0.862732,-0.50647,55.3787003,17.7922993,7.4815602,0.432847,0.414389,0.432097,19.2021999,20.6056995,21.5156994,-9.1251202,0.32062,292.7319946,4.3903399,0.486245,0.467138,0.478545,-0.0012157,-0.0036279,-0.0054649,0.0034779,0.009653,0.0140234,-0.0017811,-0.0031241,-0.005882,-0.0021173,-0.0038089,-0.0072716,2127.580078,490,256.125,325.2690125,6774.549805,13864,11524.2002,4922.069824,1,3,2
slopeD,43.6535988,-1.33661,-1.02368,-0.601868,70.6529999,21.0664997,9.3379002,0.457393,0.423962,0.396267,22.0337009,22.5216007,23.2761002,-37.8242989,0.705092,328.7099915,5.5284801,0.4981,0.482375,0.449598,-0.0007848,-0.0034627,-0.0093747,0.0019536,0.0085105,0.0223389,-0.0001009,-0.0021586,-0.0066154,-0.0001262,-0.0027162,-0.0084377,6021.370117,3179.840088,965.6599731,382.8840027,7738.729981,23128.40039,13535.7002,10327.7998,4,3,2
slopeD,26.1275005,-0.977722,-0.787659,-0.759033,138.0399933,38.4107018,14.3369999,0.429377,0.481308,0.460431,28.3749008,30.3743992,29.7359009,26.1254997,0.981795,186.2350006,4.4552598,0.45092,0.512556,0.511004,-0.0003062,0.0001563,-0.0073146,0.0005662,-0.0002702,0.0132058,-0.0022031,-0.0003198,-0.0007434,-0.0032368,-0.000493,-0.0011105,2489.439941,1944.859985,1098.359985,100,2306.169922,22246.40039,21498.30078,20657.69922,3,3,2
slopeD,31.7040005,-0.107239,0.190491,0.515015,49.0242996,19.7591991,12.1597004,0.569282,0.609916,0.639779,18.6578007,20.5431004,24.3178997,-23.2465992,0.555218,42.3536987,4.7016001,0.573083,0.598045,0.597824,-0.000886,-0.0073594,-0.0148051,0.0027617,0.020142,0.0335132,0.0017583,0.0033052,0.0071595,0.0020366,0.0039887,0.0093545,466.6900024,8491.389648,380.1319885,354.6830139,6523.950195,7326.479981,60938.10156,7146.660156,5,3,2
slopeD,29.2639008,-1.35559,-0.148193,0.0866089,74.4194031,25.5527992,10.9854002,0.411057,0.47175,0.523554,22.1599007,24.4330997,25.1212997,22.9972,0.0580181,218.7819977,4.5851698,0.453215,0.479217,0.517,-0.0035744,-0.0047207,-0.0035663,0.0101496,0.0106201,0.0076531,-0.0051477,-0.0028738,-0.002099,-0.0061345,-0.0037663,-0.0028185,2106.02002,2106.02002,22.3607006,36.0555,644.0189819,19307.09961,19307.09961,569.9199829,8,5,2
slopeD,24.3666,2.44434,0.333679,0.128601,49.2979012,20.7628002,8.9949703,0.678177,0.629461,0.59416,21.3827991,21.3528996,22.9951992,12.9045,0.308614,237.5590057,4.39114,0.582371,0.610471,0.582906,0.005068,-0.0025059,-0.0065233,-0.020778,0.0065653,0.0153801,0.0057004,0.0097045,0.0090425,0.0062166,0.0119007,0.0115892,19475.19922,314.006012,259.4219971,228.0350037,4667.680176,31811.5,6171.580078,5330.240234,3,3,2
slopeD,41.8875008,-0.923706,-0.368225,-0.171509,154.3240051,58.8325996,28.9260006,0.513414,0.517892,0.512502,29.0422001,33.0598984,36.1352005,41.1076012,0.0587651,171.4669952,5.3730402,0.533376,0.53054,0.521325,-0.002524,-0.0067555,-0.0110263,0.0045081,0.0101985,0.0148493,0.0010405,0.0019185,0.0039577,0.0015662,0.003311,0.0076475,26721.69922,3922.27002,139.2839966,76.1576996,2381.229981,110933,32933.10156,1983.23999,1,3,4
